Name_of_meal,MealIngredients,Snack (all types),Breakfast,Lunch,Dinner,Carbs,Protein,Calories,Meal Name,Dairy Free,Gluten Free,Pescatarian,Vegan,Vegetarian,Paleo,Meal Name.1,Soy,Milk,Dairy,Wheat,Shellfish,Peanuts,Treenuts,Eggs,Fish,Nuts,Meal Name.2,Milk.1,Butter,Cheese,Yogurt,Ice Cream,Whey,Apples,Oranges,Bananas,Cherries,Dates,Watermelons,Bread,Cereal,Rice,Pasta,Wheat.1,Oats,Sweet Potatoes,Beets,Spinach,Broccoli,Cauliflower,Brussel sprout,Beef,Chicken,Fish.1,Eggs.1,Cheese.1,Beans,Fat
"1 plain bagel with peanut butter (~3 tbsp) and honey, 2 cups of grapes",,,Yes,,,117,24,760,"1 plain bagel with peanut butter (~3 tbsp) and honey, 2 cups of grapes",1,1,0,3,0,2,"1 plain bagel with peanut butter (~3 tbsp) and honey, 2 cups of grapes",0,1,1,1,0,1,0,0,0,1,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Roasted Potatoes (1/2 cup), Steamed Snow Peas (1 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,33.8
"1 plain bagel with peanut butter (~3 tbsp) and honey, 2 bananas",,,Yes,,,139,24,846,"1 plain bagel with peanut butter (~3 tbsp) and honey, 2 bananas",1,1,0,3,0,2,"1 plain bagel with peanut butter (~3 tbsp) and honey, 2 bananas",0,1,1,1,0,1,0,0,0,1,"6 oz chicken breast, 2 cups of 2% milk, 15 grapes",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.6
1/2 of a plain bagel with butter,,,Yes,,,27,5,248,1/2 of a plain bagel with butter,1,1,0,2,0,1,1/2 of a plain bagel with butter,0,1,1,1,0,0,0,0,0,0,"Rotisserie Chicken (1/4 chicken), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Steamed Carrots (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0
"Strawberry Oat Smoothie (1 cup of sliced strawberries, 1 banana, 1 cup nonfat milk, 1 cup rolled oats, 1 tsp honey, 1 tsp vanilla, 1 cup ice)",,,Yes,,,56,13,280,"Strawberry Oat Smoothie (1 cup of sliced strawberries, 1 banana, 1 cup nonfat milk, 1 cup rolled oats, 1 tsp honey, 1 tsp vanilla, 1 cup ice)",1,1,0,1,0,2,"Strawberry Oat Smoothie (1 cup of sliced strawberries, 1 banana, 1 cup nonfat milk, 1 cup rolled oats, 1 tsp honey, 1 tsp vanilla, 1 cup ice)",0,1,1,1,0,0,0,0,0,0,"Tilapia (6 oz), 1 sweet potato with whipped butter (1 tbsp), 1 1/2 cups of roasted vegetables",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.7
"1 banana, 2 slices of wheat toast with butter/margarine",,,Yes,,,55,7,327,"1 banana, 2 slices of wheat toast with butter/margarine",1,1,0,2,0,2,"1 banana, 2 slices of wheat toast with butter/margarine",0,1,1,1,0,0,0,0,0,0,"Pork Tenderloin with a light marinade (8 oz serving), Boiled Potatoes (1/2 cup), Steamed Cauliflower (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.5
"2 Eggs and Avocado English Muffin Sandwiches (each with 1 english muffins, 1 boiled egg, 1 tsp of mustard, 1/2 of a small avocado)",,,Yes,,,36,14,338,"2 Eggs and Avocado English Muffin Sandwiches (each with 1 english muffins, 1 boiled egg, 1 tsp of mustard, 1/2 of a small avocado)",1,1,0,1,0,0,"2 Eggs and Avocado English Muffin Sandwiches (each with 1 english muffins, 1 boiled egg, 1 tsp of mustard, 1/2 of a small avocado)",0,1,1,1,0,0,0,1,0,0,"Cilantro Lime Chicken (4 oz serving), Buttered Egg Noodles (1/2 cup), Vegetable Stir Fry (2 cups of broccoli, 1 large carrot, 1/2 of a medium carrot, 1 tbsp of olive oil, 2 tbsp of soy sauce)",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,5.6
"1 cup of oatmeal, 1 cup of Raisin Bran cereal with milk",,,Yes,,,70,11,338,"1 cup of oatmeal, 1 cup of Raisin Bran cereal with milk",1,1,0,0,0,1,"1 cup of oatmeal, 1 cup of Raisin Bran cereal with milk",0,1,1,1,0,0,0,0,0,0,"Rotisserie Chicken (1/4 chicken), Wild Rice (1 cup), Sauteed Green Beans (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.6
3 slices of rye bread with butter (2 tsp),,,Yes,,,45,9,351,3 slices of rye bread with butter (2 tsp),1,1,0,2,0,2,3 slices of rye bread with butter (2 tsp),0,1,1,1,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Wild Rice (1/2 cup), Steamed Snow Peas (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,15.6
"1 cinnamon raisin bagel, 1 Raspberry Smoothie (2/3 cup of raspberries, 3/4 cup of milk, ice)",,,Yes,,,70,17,363,"1 cinnamon raisin bagel, 1 Raspberry Smoothie (2/3 cup of raspberries, 3/4 cup of milk, ice)",1,1,0,0,0,1,"1 cinnamon raisin bagel, 1 Raspberry Smoothie (2/3 cup of raspberries, 3/4 cup of milk, ice)",0,1,1,1,0,0,0,0,0,0,"6 oz of lean pork, 1 cup of mashed potatoes, 1 cup of berries, 1 cup of milk (1% or skim)",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
"1 hard boiled egg, 2 slices of wheat toast with butter",,,Yes,,,27,10,414,"1 hard boiled egg, 2 slices of wheat toast with butter",1,1,0,2,0,2,"1 hard boiled egg, 2 slices of wheat toast with butter",0,1,1,1,0,0,0,1,0,0,"1 cup of spaghetti with 1/2 cup of meat sauce, 1 cup of carrots with hummus (5 tbsp)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.4
4 slices of wheat toast with butter,,,Yes,,,56,12,444,4 slices of wheat toast with butter,1,1,0,2,0,2,4 slices of wheat toast with butter,0,1,1,1,0,0,0,0,0,0,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Buttered Egg Noodles (1/2 cup), Peas and Carrots (1/2 cup)",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.7
"4 slices of rye bread with half cup of hummus, 1/2 cup of skim milk",,,Yes,Yes,,65,24,453,"4 slices of rye bread with half cup of hummus, 1/2 cup of skim milk",1,1,0,0,0,3,"4 slices of rye bread with half cup of hummus, 1/2 cup of skim milk",0,1,1,1,0,0,0,0,0,0,"1 cup of pasta with olive oil (~1 tbsp), 1 cup of Manhattan Clam Chowder soup",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5
4 slices of rye bread with butter (2 tsp),,,Yes,,,60,12,468,4 slices of rye bread with butter (2 tsp),1,1,0,2,0,2,4 slices of rye bread with butter (2 tsp),0,1,1,1,0,0,0,0,0,0,"Rotisserie Chicken (1/4 chicken), Wild Rice (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.8
"1 Ham, Egg and Cheese Bagel",,,Yes,,,52,27,483,"1 Ham, Egg and Cheese Bagel",1,1,1,1,1,1,"1 Ham, Egg and Cheese Bagel",0,1,1,1,0,0,0,1,0,0,"1 chicken breast (6 oz), 1/2 cup of mozzarella cheese, 1 cup of corn",2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13.4
1 plain bagel with 1 tbsp of butter,,,Yes,,,54,11,495,1 plain bagel with 1 tbsp of butter,1,1,0,2,0,1,1 plain bagel with 1 tbsp of butter,0,1,1,1,0,0,0,0,0,0,"Lemon Herb Chicken Thigh (4 oz serving), Yellow Rice (1 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.0
"1 cup of plain yogurt and 1 banana, 1 sesame bagel",,,Yes,,,87,35,515,"1 cup of plain yogurt and 1 banana, 1 sesame bagel",1,1,0,1,0,1,"1 cup of plain yogurt and 1 banana, 1 sesame bagel",0,0,1,1,0,0,0,0,0,0,"Pork Tenderloin with a light marinade (4 oz serving), Couscous (1/2 cup), Caprese Salad (2 oz of mozzarella cheese, 1 small tomato, 1 tbsp of basil, 1 tbsp of olive oil, salt and pepper)",2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
"1 plain bagel with 1 tbsp of butter, 1 cup of apple juice",,,Yes,,,84,11,613,"1 plain bagel with 1 tbsp of butter, 1 cup of apple juice",1,1,0,2,0,1,"1 plain bagel with 1 tbsp of butter, 1 cup of apple juice",0,1,1,1,0,0,0,0,0,0,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Roasted Broccolini (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,27.2
"1 plain bagel with peanut butter and honey, 1 egg",,,Yes,,,86,28,710,"1 plain bagel with peanut butter and honey, 1 egg",1,1,0,3,0,2,"1 plain bagel with peanut butter and honey, 1 egg",0,1,1,1,0,1,0,1,0,1,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Roasted Brussels Sprouts (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,31.6
"1 plain bagel with 1 tbsp of butter, 1 cup of blueberries, 2 eggs",,,Yes,,,72,25,725,"1 plain bagel with 1 tbsp of butter, 1 cup of blueberries, 2 eggs",1,1,0,3,0,1,"1 plain bagel with 1 tbsp of butter, 1 cup of blueberries, 2 eggs",0,1,1,1,0,0,0,1,0,0,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Roasted Asparagus (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,32.2
"2 bananas with peanut butter (~2 tbsp), 1 Turkey and Avocado Egg Wrap (with 6 slices of turkey, 1 avocado, and 1 egg)",,,Yes,,,68,27,731,"2 bananas with peanut butter (~2 tbsp), 1 Turkey and Avocado Egg Wrap (with 6 slices of turkey, 1 avocado, and 1 egg)",1,1,1,3,2,2,"2 bananas with peanut butter (~2 tbsp), 1 Turkey and Avocado Egg Wrap (with 6 slices of turkey, 1 avocado, and 1 egg)",0,1,1,1,0,1,0,1,0,1,"Tilapia (6 oz), 1 sweet potato with whipped butter (1 tbsp), small caesar salad (1 cup of lettuce, 1 tbsp of parmesan cheese, 1 tsp olive oil, 1 tbsp caesar dressing)",2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,32.5
"4 slices of whole-wheat toast with margarine/butter, 2 tbsp of peanut butter",,,Yes,,,54,22,742,"4 slices of whole-wheat toast with margarine/butter, 2 tbsp of peanut butter",1,1,0,2,0,3,"4 slices of whole-wheat toast with margarine/butter, 2 tbsp of peanut butter",0,1,1,1,0,1,0,0,0,1,"Rotisserie Chicken (1/4 chicken), Lo Mein Noodles (1/2 cup), Sauteed Green Beans (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33.0
"1 plain bagel with peanut butter (~3 tbsp) and honey, 2 cups of cranberry juice",,,Yes,,,147,24,870,"1 plain bagel with peanut butter (~3 tbsp) and honey, 2 cups of cranberry juice",1,1,0,3,0,2,"1 plain bagel with peanut butter (~3 tbsp) and honey, 2 cups of cranberry juice",0,1,1,1,0,1,0,0,0,1,"Grilled Chicken Breast with a cilantro marinade (8 oz serving), Boiled Potatoes (1 cup), Braised Collard Greens (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.7
"2 slices of buttered toast, 1 plum",,,Yes,,,36,6,252,"2 slices of buttered toast, 1 plum",1,0,0,2,0,1,"2 slices of buttered toast, 1 plum",0,1,1,0,0,0,0,0,0,0,"Rotisserie Chicken (1/4 chicken), Lo Mein Noodles (1/2 cup), Roasted Corn (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.2
"1 Strawberry-Almond Smoothie (8 strawberries, 3/4 cups of almond milk, ice)",,,Yes,,,45,7,256,"1 Strawberry-Almond Smoothie (8 strawberries, 3/4 cups of almond milk, ice)",1,0,0,0,0,1,"1 Strawberry-Almond Smoothie (8 strawberries, 3/4 cups of almond milk, ice)",0,1,1,0,0,0,1,0,0,1,"Stir-fry chicken and vegetables (4 oz. chicken breast with vegetables and 1 tbsp of teriyaki sauce), 1 cup of brown rice",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.4
"1 english muffin with 1 tbsp of butter, 1 hard boiled egg",,,Yes,,,31,13,302,"1 english muffin with 1 tbsp of butter, 1 hard boiled egg",1,0,0,2,0,1,"1 english muffin with 1 tbsp of butter, 1 hard boiled egg",0,1,1,0,0,0,0,1,0,0,"Salmon with a chipotle barbeque seasoning (8 oz serving), Couscous (1/2 cup), Roasted Asparagus (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.4
"1 Strawberry-Almond Smoothie (10 strawberries, 1 cup of almond milk, ice)",,,Yes,,,60,10,342,"1 Strawberry-Almond Smoothie (10 strawberries, 1 cup of almond milk, ice)",1,0,0,0,0,1,"1 Strawberry-Almond Smoothie (10 strawberries, 1 cup of almond milk, ice)",0,1,1,0,0,0,1,0,0,1,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Quinoa (1/2 cup), Sauteed Green Beans (1/2 cup)",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.2
2 bananas with peanut butter (4 tsp) and raisins (~20),,,Yes,,,62,8,354,2 bananas with peanut butter (4 tsp) and raisins (~20),1,0,0,2,0,2,2 bananas with peanut butter (4 tsp) and raisins (~20),0,1,1,0,0,1,0,0,0,1,"Ground Turkey (4 oz) with Teriyaki Sauce (2 tbsp), Quinoa (1/2 cup), Grilled Squash (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7
"1 cup of soy milk, 1 plum",,,Yes,,,20,12,159,"1 cup of soy milk, 1 plum",1,0,0,0,0,1,"1 cup of soy milk, 1 plum",2,1,1,0,0,0,0,0,0,0,"1 cup of spaghetti with 1/2 cup of tomato sauce, 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear), 1 cup of milk (1% or skim)",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.4
"1 cup of soy milk, 1/2 cup of cherries (~10 cherries)",,,Yes,,,31,13,201,"1 cup of soy milk, 1/2 cup of cherries (~10 cherries)",1,0,0,0,0,1,"1 cup of soy milk, 1/2 cup of cherries (~10 cherries)",2,1,1,0,0,0,0,0,0,0,"Pork Tenderloin with a light marinade (8 oz serving), Boiled Potatoes (1/2 cup), Roasted Asparagus (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
"1 cup of soy milk, 1 cup of pineapple",,,Yes,,,32,12,201,"1 cup of soy milk, 1 cup of pineapple",1,0,0,0,0,1,"1 cup of soy milk, 1 cup of pineapple",2,1,1,0,0,0,0,0,0,0,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.8
"1 cup of whole milk, 1 cup of blackberries",,,Yes,,,25,10,208,"1 cup of whole milk, 1 cup of blackberries",1,0,0,0,0,1,"1 cup of whole milk, 1 cup of blackberries",0,1,1,0,0,0,0,0,0,0,"Grilled Chicken Breast with a cilantro marinade (4 oz serving), Rosemary Roasted Red Potatoes (1 cup), Roasted Vegetables (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6
"1 cup of soy milk, 1 cup of blueberries",,,Yes,,,33,12,210,"1 cup of soy milk, 1 cup of blueberries",1,0,0,0,0,1,"1 cup of soy milk, 1 cup of blueberries",2,1,1,0,0,0,0,0,0,0,"Salmon with a chipotle barbeque seasoning (8 oz serving), Couscous (1/2 cup), Steamed Broccoli with Lemon (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.3
"1 cup of soy milk, 4 dates",,,Yes,,,37,12,219,"1 cup of soy milk, 4 dates",1,0,0,0,0,1,"1 cup of soy milk, 4 dates",2,1,1,0,0,0,0,0,0,0,"6 oz chicken breast, a side salad (4 cups of chopped romaine lettuce, 1 cup of cherry tomatoes, 1 cup of cubed cucumbers, 1/2 of a medium red onion, 3 tbsp of a light dressing)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6
3/4 cup of plain yogurt with berries and 3/4 cup of granola,,,Yes,,,40,7,233,3/4 cup of plain yogurt with berries and 3/4 cup of granola,1,0,0,1,0,1,3/4 cup of plain yogurt with berries and 3/4 cup of granola,0,0,1,0,0,0,1,0,0,1,"Rotisserie Chicken (1/4 chicken), Jasmine Rice (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
"1 cup of soy milk, 1 cup of grapes",,,Yes,,,41,12,237,"1 cup of soy milk, 1 cup of grapes",1,0,0,0,0,1,"1 cup of soy milk, 1 cup of grapes",2,1,1,0,0,0,0,0,0,0,"Salmon (5 oz filet) with a honey mustard glaze, Jasmine Rice (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.8
"1 cup of whole milk, 1 apple",,,Yes,,,36,9,241,"1 cup of whole milk, 1 apple",1,0,0,0,0,1,"1 cup of whole milk, 1 apple",0,1,1,0,0,0,0,0,0,0,"Tilapia (4 oz), 2 cups of mashed potatoes, 1 cup of mixed veggies",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.8
"1 cup of plain yogurt, 1 cup of cranberry juice",,,Yes,,,46,9,244,"1 cup of plain yogurt, 1 cup of cranberry juice",1,0,0,1,0,1,"1 cup of plain yogurt, 1 cup of cranberry juice",0,0,1,0,0,0,0,0,0,0,"1 turkey burger (3 oz) with a bun, small caesar salad (1 cup of lettuce, 1 tbsp of parmesan cheese, 1 tsp olive oil, 1 tbsp caesar dressing)), 1 sweet potato with whipped butter (1 tbsp)",2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.7
"1 Ham and Cheese English Muffin (1 english muffin, 3 slices of deli ham, 2 slices of cheese)",,,Yes,,,17,18,249,"1 Ham and Cheese English Muffin (1 english muffin, 3 slices of deli ham, 2 slices of cheese)",1,0,1,1,1,1,"1 Ham and Cheese English Muffin (1 english muffin, 3 slices of deli ham, 2 slices of cheese)",0,1,1,0,0,0,0,0,0,0,"Rotisserie Chicken (1/4 chicken), Wild Rice (1 cup), Steamed Broccoli with Lemon (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.9
"Peanut Butter (2 tbsp), 1 cup of blackberries",,,Yes,,,20,10,250,"Peanut Butter (2 tbsp), 1 cup of blackberries",1,0,0,2,0,2,"Peanut Butter (2 tbsp), 1 cup of blackberries",0,1,1,0,0,1,0,0,0,1,"Rotisserie Chicken (1/4 chicken), Roasted Potatoes (1/2 cup), Roasted Corn (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.1
"1 Banana Smoothie (1 banana, 1 cup of 1% milk)",,,Yes,,,42,14,250,"1 Banana Smoothie (1 banana, 1 cup of 1% milk)",1,0,0,0,0,1,"1 Banana Smoothie (1 banana, 1 cup of 1% milk)",0,1,1,0,0,0,0,0,0,0,"Salmon (5 oz filet) with a honey mustard glaze, Boiled Potatoes (1 cup), Braised Collard Greens (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.9
"1 cup of whole milk, 1 banana",,,Yes,,,38,9,251,"1 cup of whole milk, 1 banana",1,0,0,0,0,1,"1 cup of whole milk, 1 banana",0,1,1,0,0,0,0,0,0,0,"Salmon with a chipotle barbeque seasoning (8 oz serving), Couscous (1/2 cup), Steamed Carrots (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0
"1 cup of instant oatmeal, 1 cup of skim milk, 1/2 cup of blueberries",,,Yes,,,48,13,251,"1 cup of instant oatmeal, 1 cup of skim milk, 1/2 cup of blueberries",1,0,0,0,0,1,"1 cup of instant oatmeal, 1 cup of skim milk, 1/2 cup of blueberries",0,1,1,0,0,0,0,0,0,0,"1 1/2 cups of rigatoni with lemon butter (1 1/2 tbsp of butter and 1/3 tsp of lemon zest), 1 cup of mixed vegetables",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
"2 slices of buttered toast, 1 peach",,,Yes,,,37,6,260,"2 slices of buttered toast, 1 peach",1,0,0,2,0,1,"2 slices of buttered toast, 1 peach",0,1,1,0,0,0,0,0,0,0,"1 1/2 cups of penne with butter, 1 cup of mixed vegetables",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
"1 cup of instant oatmeal, 1 1/4 cups of skim milk",,,Yes,,,43,17,268,"1 cup of instant oatmeal, 1 1/4 cups of skim milk",1,0,0,0,0,1,"1 cup of instant oatmeal, 1 1/4 cups of skim milk",0,1,1,0,0,0,0,0,0,0,"1 chicken breast (6 oz), 2 hard-boiled eggs, 1 cup of corn",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.1
"Peanut Butter (2 tbsp), 1 cup of blueberries",,,Yes,,,27,9,271,"Peanut Butter (2 tbsp), 1 cup of blueberries",1,0,0,2,0,2,"Peanut Butter (2 tbsp), 1 cup of blueberries",0,1,1,0,0,1,0,0,0,1,"6 oz pork tenderloin, a side salad (4 cups of chopped romaine lettuce, 1 cup of cherry tomatoes, 1 cup of cubed cucumbers, 1/2 of a medium red onion, 3 tbsp of a light dressing), 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear)",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.0
"2 slices of buttered toast, 1 nectarine",,,Yes,,,42,6,282,"2 slices of buttered toast, 1 nectarine",1,0,0,2,0,1,"2 slices of buttered toast, 1 nectarine",0,1,1,0,0,0,0,0,0,0,"Pork Tenderloin with a light marinade (8 oz serving), Boiled Potatoes (1/2 cup), Steamed Carrots (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"2 slices of buttered toast, 1 orange",,,Yes,,,43,6,284,"2 slices of buttered toast, 1 orange",1,0,0,2,0,1,"2 slices of buttered toast, 1 orange",0,1,1,0,0,0,0,0,0,0,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,12.6
"1 cup of Kashi cereal with milk, 1 1/2 cups of almond milk",,,Yes,,,44,17,300,"1 cup of Kashi cereal with milk, 1 1/2 cups of almond milk",1,0,0,0,0,1,"1 cup of Kashi cereal with milk, 1 1/2 cups of almond milk",0,1,1,0,0,0,1,0,0,1,"1 cup of cheese ravioli with 1/2 cup of meat sauce, a side salad (3 cups of chopped romaine lettuce, 1 cup of cherry tomatoes, 1 cup of cubed cucumbers, 1/2 of a medium red onion, 3 tbsp of dressing - Balsamic, Italian, or Greek)",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.3
"1 cup of whole milk, 1 cup of applesauce",,,Yes,,,54,9,312,"1 cup of whole milk, 1 cup of applesauce",1,0,0,0,0,1,"1 cup of whole milk, 1 cup of applesauce",0,1,1,0,0,0,0,0,0,0,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Cauliflower (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,6.7
"2 slices of buttered toast, 1 apple",,,Yes,,,53,6,317,"2 slices of buttered toast, 1 apple",1,0,0,2,0,1,"2 slices of buttered toast, 1 apple",0,1,1,0,0,0,0,0,0,0,"Rotisserie Chicken (1/4 chicken), Parmesan Potato Wedges (5 wedges), Steamed Carrots (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.1
